ts,ax,ay,az,gx,gy,gz,label
87804,12,1280,196,-7309,-22507,366,walking
87824,-85,1291,158,-10117,-25803,7812,walking
87844,-115,1124,105,19348,-30502,29907,walking
87864,-35,1084,179,-3906,11230,-29221,walking
87884,-26,1020,295,8605,-24475,-22263,walking
87904,-78,922,10,19775,8347,3922,walking
87924,-52,885,-95,-8728,3891,24673,walking
87944,2,938,-516,-22216,12253,6424,walking
87964,85,1049,-415,-4333,7080,-12619,walking
87984,94,929,-64,-9201,27648,-10239,walking
88004,97,659,107,-19699,13244,-4929,walking
88024,134,628,39,15625,-6408,-23300,walking
88044,113,752,-117,-4760,-7568,7324,walking
88064,145,882,12,-8972,-9033,-11230,walking
88084,167,870,151,-17395,-17944,-16052,walking
88104,139,892,130,29892,30319,-14770,walking
88124,108,1039,19,-32348,17441,31296,walking
88144,50,1089,-165,-22033,20676,17258,walking
88164,37,1224,-236,-4882,28244,23239,walking
88184,-30,1298,-163,26489,-29785,-24719,walking
88204,47,1297,47,24963,-28808,-9033,walking
88224,130,1248,-7,2807,27817,10986,walking
88244,110,1142,-287,-244,13474,27038,walking
88264,29,961,-304,12878,-17883,4882,walking
88284,-51,956,-2,9887,-7446,-21850,walking
88304,-114,1057,193,-12451,-7812,30930,walking
88324,-159,1038,239,-14282,-12939,-27770,walking
88344,-149,1031,17,26169,-20629,-2319,walking
88364,-129,1015,-137,-21179,-27343,10803,walking
88384,-105,954,-73,-3845,-19653,11779,walking
88404,-87,902,41,4394,-9094,6103,walking
88424,-97,897,29,-15319,-8666,9216,walking
88444,-61,925,51,-16906,-10559,11230,walking
88464,-42,911,36,-4882,-16662,7263,walking
88484,-17,907,-4,13183,-22888,-1159,walking
88504,0,951,-27,23254,-22888,-12023,walking
88524,-12,1041,-14,28686,-17944,-18188,walking
88544,-19,1119,6,26550,-11535,-14831,walking
88564,-28,1084,6,23864,-5004,-6958,walking
88584,-54,937,-11,17639,4943,1342,walking
88604,-51,833,-36,12878,11352,6591,walking
88624,-24,758,-56,7934,13427,3234,walking
88644,12,800,-134,17700,8605,3906,walking
88664,10,874,-404,-32272,6958,-122,walking
88684,109,1102,-580,25329,29724,-10742,walking
88704,177,1217,-392,22277,-8163,-20141,walking
88724,179,1368,-273,21118,-5722,-21728,walking
88744,176,1398,-198,10986,-8957,-14404,walking
88764,115,1234,-156,10803,-17014,6713,walking
88784,55,1027,-85,22705,-22751,29846,walking
88804,40,882,-68,6896,-25253,-19211,walking
88824,42,770,20,8056,-25131,-19760,walking
88844,78,795,36,14160,-28976,27465,walking
88864,122,947,-12,13610,32531,13977,walking
88884,160,1083,-80,2685,-29648,16479,walking
88904,183,1134,-73,6958,30456,5615,walking
88924,200,1114,-62,671,25817,9399,walking
88944,196,1038,-54,5676,17456,-4211,walking
88964,180,997,-62,3662,14221,-3723,walking
88984,160,919,-78,1647,12268,-7995,walking
89004,140,863,-134,-8911,16174,-9155,walking
89024,144,886,-114,-22338,15808,-10742,walking
89044,144,920,-61,-27648,10986,-14831,walking
89064,159,990,-44,-25390,5920,-18310,walking
89084,169,1040,-64,-15014,610,-14282,walking
89104,174,1021,-72,-8056,-1220,-6896,walking
89124,157,949,-75,-1525,-3112,-1464,walking
89144,139,901,-80,-2807,-6408,610,walking
89164,127,897,-82,854,-11291,-3601,walking
89184,128,960,-107,-5859,-17395,-8850,walking
89204,141,953,-143,-8666,-23376,-8544,walking
89224,141,914,-190,-10620,-29296,-6042,walking
89244,136,901,-242,-5554,32578,-9887,walking
89264,138,941,-287,-2929,-31433,-16418,walking
89284,138,1031,-309,-6164,-26855,-20080,walking
89304,113,1082,-307,-3906,-20996,-17944,walking
89324,49,1083,-266,305,-15319,-15991,walking
89344,-68,1052,-178,7263,-10620,-15747,walking
89364,-198,1052,-47,13061,-20874,-12512,walking
89384,-260,1092,89,8666,31601,-7446,walking
89404,-243,1086,99,-1770,21591,-2502,walking
89424,-206,1046,54,-6652,16708,1220,walking
89444,-173,1014,1,-3540,14084,1342,walking
89464,-127,1035,-45,-3906,11642,61,walking
89484,-54,1060,-82,-6652,10788,4333,walking
89504,23,1060,-94,-4089,16586,4394,walking
89524,53,1054,-107,-6469,22324,4882,walking
89544,51,1001,-105,-4028,31723,3723,walking
89564,9,899,-86,-3356,-27587,-976,walking
89584,-23,871,-69,-1708,-20935,-6103,walking
89604,-62,864,-47,-5065,-14831,-8850,walking
89624,-97,885,-19,-7934,-9765,-12817,walking
89644,-121,950,-4,-9033,-5981,-17456,walking
89664,-121,1046,-3,-4760,-3540,-18920,walking
89684,-103,1110,1,1098,-3112,-16845,walking
89704,-79,1140,0,122,-3540,-7629,walking
89724,-53,1095,-1,-366,-2868,2868,walking
89744,-43,1018,-11,-11474,2075,16113,walking
89764,-45,897,-64,-17456,6347,19531,walking
89784,-53,861,-139,-20812,11962,13305,walking
89804,-35,868,-196,-17211,19104,2624,walking
89824,4,902,-234,-13183,26428,-2868,walking
89844,45,942,-258,-7507,30517,-7080,walking
89864,68,1020,-233,2441,30700,-11657,walking
89884,84,1129,-157,7812,25146,-9277,walking
89904,100,1220,-79,13732,14526,7080,walking
89924,106,1175,-52,22399,4760,-27634,walking
89944,109,1009,-31,28198,10498,-21713,walking
89964,102,937,16,30517,13122,-24643,walking
89984,95,932,12,26855,12451,-32272,walking
90004,108,992,-37,25329,9216,27221,walking
90024,136,1048,-69,20690,10986,23376,walking
90044,150,1053,-85,21911,15869,22644,walking
90064,168,1029,-93,14160,15808,19409,walking
90084,181,1019,-102,244,17333,12390,walking
90104,192,1054,-118,-7568,22949,-549,walking
90124,178,1018,-109,-8239,28747,-61,walking
90144,147,937,-103,-7568,28564,1220,walking
90164,137,862,-106,-7202,28137,-1586,walking
90184,122,843,-117,-9521,25268,-5798,walking
90204,112,858,-107,-7995,23559,-13916,walking
90224,101,911,-85,-4943,21545,-20507,walking
90244,101,1000,-68,-2929,17333,-20202,walking
90264,109,1029,-59,854,13000,-15136,walking
90284,107,982,-62,6286,7873,-10009,walking
90304,84,924,-85,1159,793,-5676,walking
90324,46,811,-139,-2258,-3295,-10009,walking
90344,43,811,-226,-6164,-5554,-17089,walking
90364,64,886,-306,-7263,-5859,-27221,walking
90384,87,1003,-335,-1525,-5798,27878,walking
90404,86,1131,-307,3051,-6286,25620,walking
90424,50,1206,-247,9582,-8728,-26916,walking
90444,-28,1197,-207,18127,-11962,-9216,walking
90464,-138,1139,-157,25817,-13732,-610,walking
90484,-250,1087,-62,26977,-24597,-5310,walking
90504,-281,1005,29,17089,30502,-9643,walking
90524,-267,972,2,4516,23911,-8544,walking
90544,-255,980,-23,1708,19516,-5065,walking
90564,-223,1014,-51,4882,13596,-2746,walking
90584,-164,1058,-62,4028,11398,-1037,walking
90604,-98,1063,-73,8056,6454,793,walking
90624,-37,1049,-130,7751,1083,6958,walking
90644,12,1053,-174,4516,3586,9704,walking
90664,31,1015,-193,1770,9995,12145,walking
90684,13,903,-146,915,23483,10681,walking
90704,-42,870,-117,-122,29037,5310,walking
90724,-71,889,-78,-1647,-31250,-3051,walking
90744,-98,944,-69,-7812,-26123,-8361,walking
90764,-114,1001,-82,-15441,-20874,-9460,walking
90784,-120,1038,-76,-17272,-16967,-8666,walking
90804,-120,1061,-66,-14770,-15747,-6103,walking
90824,-105,1066,-58,-11779,-14892,-2441,walking
90844,-92,1035,-63,-10314,-14221,1403,walking
90864,-90,986,-66,-12573,-11535,10253,walking
90884,-84,931,-56,-11474,-6530,13244,walking
90904,-83,904,-50,-7263,976,12207,walking
90924,-76,888,-42,-6103,9643,7019,walking
90944,-78,906,-54,-4455,18188,4211,walking
90964,-93,899,-83,-2685,19653,-2319,walking
90984,-121,933,-123,-7141,-28427,-3112,walking
91004,-124,978,-146,-8544,-23422,-4455,walking
91024,-95,1050,-223,-15319,-16830,-3845,walking
91044,-43,1093,-271,-17761,-9933,-1708,walking
91064,33,1140,-258,-8544,-9262,-2319,walking
91084,105,1189,-156,-4028,-12741,3356,walking
91104,176,1147,-59,8361,-25681,19775,walking
91124,197,1005,-63,20263,20935,-23666,walking
91144,180,808,-118,-27451,1525,-8835,walking
91164,192,689,-219,-13779,3906,-14816,walking
91184,196,735,-207,-12070,14709,30273,walking
91204,217,912,-128,-25681,24841,11291,walking
91224,212,1115,-76,-27573,26550,-793,walking
91244,196,1241,-161,30212,25024,-671,walking
91264,147,1231,-173,21850,30029,10925,walking
91284,125,1096,-151,16601,-29892,14648,walking
91304,112,981,-139,4821,-25070,14404,walking
91324,92,897,-133,-7873,-24704,11596,walking
91344,84,880,-139,-19226,-25192,4333,walking
91364,107,917,-119,-24780,-26901,-4455,walking
91384,124,955,-119,-24963,31188,-7629,walking
91404,141,974,-123,-19714,21789,-10070,walking
91424,156,979,-135,-12023,12207,-11291,walking
91444,156,962,-146,-5187,7690,-10620,walking
91464,160,949,-123,-3295,6103,-7324,walking
91484,170,926,-98,-1831,2258,-4455,walking
91504,177,908,-101,976,-3845,-3784,walking
91524,185,909,-129,3540,-9521,-5920,walking
91544,187,926,-155,671,-11901,-6652,walking
91564,187,921,-132,-1586,-12634,-6591,walking
91584,178,910,-118,244,-16235,-8972,walking
91604,162,905,-149,-488,-18432,-12634,walking
91624,102,958,-226,-13488,-13183,-20263,walking
91644,59,1009,-228,-19897,-7934,-25939,walking
91664,33,1121,-251,-27954,-7629,-31127,walking
91684,31,1151,-295,-20446,-8422,-29418,walking
91704,-37,1134,-338,-3112,-8850,-25939,walking
91724,-120,1070,-276,12634,-11108,-23132,walking
91744,-177,1005,-175,12634,-22216,-12634,walking
91764,-225,947,-92,1403,27939,-793,walking
91784,-284,887,-39,-4699,14145,3601,walking
91804,-310,845,-51,1098,-3189,-9155,walking
91824,-258,889,-54,1037,-7828,-18066,walking
91844,-197,986,-50,2624,-10452,-22766,walking
91864,-126,1095,-45,5737,-11551,-22399,walking
91884,-59,1198,-72,7690,-11185,-13854,walking
91904,-37,1206,-105,13000,-9476,-671,walking
91924,-20,1170,-138,17944,-6424,11840,walking
91944,-20,1086,-131,19958,-1480,18981,walking
91964,-24,990,-113,17089,8713,19531,walking
91984,-57,916,-109,9887,22507,10009,walking
92004,-105,863,-118,4150,-32287,5004,walking
92024,-144,834,-89,-976,-21667,-1159,walking
92044,-180,828,-65,-5920,-13488,-6469,walking
92064,-188,894,-53,-10314,-8178,-10375,walking
92084,-184,982,-65,-10559,-5493,-11047,walking
92104,-172,1024,-84,-9704,-4211,-7507,walking
92124,-150,1033,-98,-8789,-3601,-2929,walking
92144,-125,1031,-102,-7385,-3112,1525,walking
92164,-115,1012,-92,732,-3662,7324,walking
92184,-115,1008,-55,6286,-1281,12817,walking
92204,-108,989,-43,9643,-305,15869,walking
92224,-104,999,-72,6408,2685,19592,walking
92244,-97,972,-91,6408,7446,21606,walking
92264,-86,956,-135,5676,15625,17333,walking
92284,-60,967,-202,1708,25695,10009,walking
92304,-7,974,-278,-6225,-31357,6652,walking
92324,43,987,-315,-17456,-22324,4455,walking
92344,84,1038,-315,-19714,-18906,2685,walking
92364,113,1034,-255,1037,-25681,11779,walking
92384,106,914,-189,17272,30639,23742,walking
92404,70,859,-219,26000,26245,27160,walking
92424,60,934,-223,32043,32165,15625,walking
92444,59,1050,-162,-29831,-25497,2563,walking
92464,49,1160,-103,-32211,-26169,-5615,walking
92484,39,1215,-68,13854,-31540,-1708,walking
92504,38,1180,-85,-2075,29968,9521,walking
92524,41,1092,-133,-5554,26245,12390,walking
92544,63,1003,-187,-12451,23803,13366,walking
92564,117,922,-167,-9460,18493,5004,walking
92584,133,916,-147,-3845,11962,-2563,walking
92604,143,919,-136,-488,4821,-2197,walking
92624,147,919,-136,4394,-427,-976,walking
92644,141,939,-151,8544,-3601,-1159,walking
92664,140,960,-159,9643,-4455,-366,walking
92684,149,961,-151,11657,-5432,-3356,walking
92704,133,967,-168,8728,-3479,-6835,walking
92724,108,967,-199,-3417,61,-7751,walking
92744,102,953,-247,-10620,7995,-10620,walking
92764,137,926,-243,-13427,9704,-8972,walking
92784,143,903,-243,-12268,8911,-9094,walking
92804,128,912,-236,-3845,5920,-9094,walking
92824,72,905,-235,3112,4150,-8605,walking
92844,-11,867,-254,5737,7995,-15869,walking
92864,-74,851,-251,366,15014,-25146,walking
92884,-75,897,-188,-12512,19531,-27465,walking
92904,-33,1021,-107,-28564,20141,-26550,walking
92924,-25,1188,-94,-19958,4943,-8422,walking
92944,-84,1211,-119,1647,-1220,4699,walking
92964,-102,1199,-96,6286,671,5981,walking
92984,-110,1204,-60,1037,2197,-1708,walking
93004,-160,1189,-118,5249,305,-7324,walking
93024,-176,1087,-157,-610,6042,-7324,walking
93044,-198,958,-110,-13427,14343,-14770,walking
93064,-234,864,-80,-18432,14282,-19714,walking
93084,-241,794,-65,-19775,3967,-15563,walking
93104,-193,836,-55,-25634,-2624,-15197,walking
93124,-154,892,-62,-21972,-7629,-13671,walking
93144,-99,912,-88,-9399,-14038,-15625,walking
93164,-62,968,-107,-1892,-17761,-17578,walking
93184,-33,1037,-91,-244,-17272,-16113,walking
93204,-42,1059,-58,3601,-17089,-8422,walking
93224,-79,1019,-45,4821,-17517,2380,walking
93244,-115,968,-62,1708,-16906,9399,walking
93264,-126,965,-68,-2075,-14526,11779,walking
93284,-120,999,-51,-2868,-11535,9887,walking
93304,-92,1049,-24,-61,-10009,8666,walking
93324,-59,1069,-22,2075,-11962,9887,walking
93344,-46,1069,-33,3723,-11718,14587,walking
93364,-40,1066,-37,3173,-9460,22766,walking
93384,-33,1032,-45,-1647,-4638,30090,walking
93404,-48,950,-66,-9704,2441,31860,walking
93424,-60,872,-106,-14709,10803,25329,walking
93444,-70,837,-181,-20812,16906,16906,walking
93464,-42,847,-286,-24902,24169,10375,walking
93484,5,902,-373,32578,-26047,3906,walking
93504,52,997,-322,-15380,-21591,-4089,walking
93524,76,1069,-188,3967,-24155,-13305,walking
93544,91,1140,-81,19348,31188,-7446,walking
93564,65,1113,-54,26794,16662,7385,walking
93584,36,1006,-41,27587,9826,25512,walking
93604,36,900,-11,20263,14404,-30563,walking
93624,42,876,40,22094,17211,30639,walking
93644,71,916,63,16784,15441,18554,walking
93664,103,1002,27,19531,9521,7873,walking
93684,108,1133,-159,26733,-4699,3967,walking
93704,139,1202,-190,23742,4272,2502,walking
93724,160,1204,-103,10437,9887,10742,walking
93744,142,1126,-47,7385,4211,9216,walking
93764,95,1023,-61,6652,2136,9338,walking
93784,69,930,-83,6896,5249,8544,walking
93804,63,859,-102,4089,9033,5615,walking
93824,69,839,-112,-6103,10925,-610,walking
93844,89,867,-91,-9948,7751,-7507,walking
93864,115,920,-93,-9643,2197,-17944,walking
93884,121,1031,-119,-11230,915,-18981,walking
93904,131,1074,-111,-6469,366,-16418,walking
93924,135,1072,-106,-4516,-1525,-10681,walking
93944,123,999,-130,-5310,-3234,-5126,walking
93964,101,910,-156,-12573,-2014,-1403,walking
93984,86,829,-168,-22094,-549,-671,walking
94004,57,760,-196,-25085,915,-7995,walking
94024,22,777,-271,-25146,1403,-21667,walking
94044,30,864,-337,-16906,2868,28122,walking
94064,4,1082,-297,-6591,4760,24826,walking
94084,-47,1232,-208,5920,5554,31723,walking
94104,-123,1283,-120,15258,2319,-18493,walking
94124,-197,1234,-9,14099,-2136,-4516,walking
94144,-237,1120,109,6164,-16479,1403,walking
94164,-278,974,132,2136,-25390,2258,walking
94184,-304,914,125,-3234,-26367,-7141,walking
94204,-311,948,62,-2502,32516,-12145,walking
94224,-245,1020,13,-10070,27084,-8422,walking
94244,-163,1028,-41,-8605,25986,-2929,walking
94264,-61,1036,-63,-6958,26657,1647,walking
94284,-31,1000,-112,-3479,27878,2380,walking
94304,-8,945,-138,-122,32761,1525,walking
94324,0,902,-143,1647,-25634,0,walking
94344,-7,880,-101,-366,-16357,-427,walking
94364,-31,886,-58,3173,-11413,-4455,walking
94384,-61,924,-30,8239,-9765,-8850,walking
94404,-84,987,-21,8789,-6164,-12878,walking
94424,-102,1051,-3,2136,3295,-10131,walking
94444,-141,1101,15,610,7873,-5493,walking
94464,-159,1081,26,-1831,10925,1342,walking
94484,-181,1022,7,-11657,13244,9033,walking
94504,-187,950,-30,-21301,16235,11535,walking
94524,-175,912,-88,-30334,22033,9216,walking
94544,-146,883,-150,27573,27526,5187,walking
94564,-95,866,-218,28183,30822,-2075,walking
94584,-22,902,-264,-30334,-31784,-7202,walking
94604,21,933,-299,-20690,-27695,-14221,walking
94624,81,1040,-267,-6469,-25742,-14587,walking
94644,80,1074,-170,2929,-23361,-12268,walking
94664,52,1102,-23,19836,-30746,-2014,walking
94684,0,1098,101,30578,18127,15258,walking
94704,-23,1101,168,-24155,3051,27526,walking
94724,-31,1150,179,-25681,-5126,-27390,walking
94744,-34,1165,108,32226,-10559,-31235,walking
94764,-37,1186,-4,26000,-7629,26611,walking
94784,13,1186,-56,5920,-5126,26489,walking
94804,65,1113,-40,-13427,732,13427,walking
94824,55,951,-55,-14160,-1464,9887,walking
94844,38,854,-73,-10925,-244,10742,walking
94864,38,790,-75,-8056,3601,11596,walking
94884,63,810,-67,-10742,3295,6164,walking
94904,88,880,-65,-8911,305,-3601,walking
94924,93,978,-50,-2258,-2258,-12390,walking
94944,100,1064,-16,4028,-6103,-15075,walking
94964,108,1125,-8,3540,-9643,-8972,walking
94984,107,1130,-34,2075,-16479,4577,walking
95004,101,1050,-82,-549,-15930,12695,walking
95024,69,915,-84,-8422,-12268,17700,walking
95044,0,777,-126,-18249,-12023,17150,walking
95064,-30,703,-218,-20080,-11962,4638,walking
95084,-29,716,-337,-16174,-5615,-21667,walking
95104,-49,803,-340,-11657,6347,21042,walking
95124,-54,961,-215,-10986,6835,22263,walking
95144,-54,1096,-52,7629,-11108,28427,walking
95164,-77,1269,-31,21057,-26428,-17944,walking
95184,-125,1398,-21,-20859,28915,2197,walking
95204,-136,1338,26,-16647,30197,17822,walking
95224,-173,1150,56,-25497,-30822,29907,walking
95244,-230,943,27,23010,-22705,-30869,walking
95264,-250,798,20,4638,-12207,27282,walking
95284,-218,763,21,-12817,-5493,11962,walking
95304,-161,796,-15,-24108,61,0,walking
95324,-120,844,-64,-30517,4272,-7202,walking
95344,-88,917,-88,-29541,6774,-13793,walking
95364,-66,989,-82,-24414,61,-20507,walking
95384,-34,1091,-94,-14160,-2685,-24047,walking
95404,-50,1127,-76,-915,-1586,-19348,walking
95424,-78,1079,-50,8728,-854,-7812,walking
95444,-110,995,-25,11169,-671,-732,walking
95464,-142,939,6,6286,-3051,2807,walking
95484,-157,920,36,-1403,-3540,4394,walking
95504,-153,925,58,-4211,-3723,3723,walking
95524,-146,960,45,-1770,-5554,305,walking
95544,-131,1003,28,4577,-8239,-6225,walking
95564,-90,1098,-1,5676,-9399,-5371,walking
95584,-71,1107,-8,7751,-10437,671,walking
95604,-76,1083,-25,9155,-10009,10925,walking
95624,-105,984,-61,7080,-5798,19104,walking
95644,-128,907,-147,-5004,3540,18859,walking
95664,-103,887,-209,-18432,16357,10925,walking
95684,-51,878,-251,-25939,27770,2380,walking
95704,11,878,-266,-29541,-30197,-2441,walking
95724,83,898,-227,-17028,18859,-5676,walking
95744,149,995,-200,6530,22583,-3051,walking
95764,191,1031,-172,21545,18798,5371,walking
95784,145,1035,-135,-29465,20874,9338,walking
95804,84,1045,-30,-21835,22644,8483,walking
95824,59,1144,114,-21774,17700,4333,walking
95844,27,1292,139,-30869,7263,6896,walking
95864,9,1356,65,16845,4455,17883,walking
95884,4,1284,-18,3173,6774,25390,walking
95904,16,1160,-61,-8850,10681,22460,walking
95924,40,977,-78,-14404,14709,10131,walking
95944,54,794,-87,-17456,17578,5554,walking
95964,50,771,-71,-12634,14892,11718,walking
95984,58,815,-91,-9033,10192,13732,walking
96004,85,882,-89,-3234,10681,732,walking
96024,95,972,-51,4577,9399,-11108,walking
96044,97,1027,7,9460,4821,-14526,walking
96064,80,1055,23,6652,1220,-12939,walking
96084,74,1092,11,-1831,-915,-7812,walking
96104,82,1079,-37,-10253,-4272,1708,walking
96124,125,999,-133,-12939,-5554,5126,walking
96144,134,898,-217,-13000,-4882,6469,walking
96164,134,804,-323,-15136,244,4028,walking
96184,123,754,-405,-19897,13732,-6896,walking
96204,104,746,-415,-24047,-32639,-18737,walking
96224,67,783,-363,-22583,-16098,-28320,walking
96244,-10,819,-245,-18127,-4135,-29907,walking
96264,-124,930,-75,-11657,626,-31921,walking
96284,-272,1132,133,12268,-11520,26779,walking
96304,-369,1384,173,32104,22338,-30517,walking
96324,-419,1391,110,19104,12145,-10559,walking
